,tweet_id,author_id,location,gcc
55583,1419074316025569282,2887713523,vic australia,
55584,1419074923968880642,2887713523,vic australia,
55585,1419075412693454849,2887713523,vic australia,
55587,1419076072042156033,2887713523,vic australia,
55589,1419076239621451779,3284276550,vic australia,
55590,1419076430718070785,1545308112,vic australia,
55592,1419077019313205248,2472410144,vic australia,
55593,1419077159746883587,2887713523,vic australia,
55595,1419077237991559168,2356035715,vic australia,
55596,1419077261261623300,2472410144,vic australia,
55597,1419077406619361283,2887713523,vic australia,
55598,1419077636542767106,2356035715,vic australia,
55599,1419077820978843648,992204188728705024,vic australia,
55600,1419078288870305792,2887713523,vic australia,
55601,1419078350505644032,1381214332114010114,vic australia,
55602,1419078805176692737,1381214332114010114,vic australia,
55603,1419078876844544001,2887713523,vic australia,
55604,1419079091219623937,2472410144,vic australia,
55605,1419079481222893571,1381214332114010114,vic australia,
55606,1419079781195272192,2472410144,vic australia,
55607,1419080433342373890,2887713523,vic australia,
55608,1419080442162995201,2472410144,vic australia,
55609,1419080677623017474,1381214332114010114,vic australia,
55611,1419081028853850113,23887867,vic australia,
55612,1419081033090273285,1381214332114010114,vic australia,
55613,1419081086122921987,2887713523,vic australia,
55615,1419081260954177537,1381214332114010114,vic australia,
55616,1419081454735085569,2472410144,vic australia,
55617,1419081675913539586,1381214332114010114,vic australia,
55618,1419081726282715139,2887713523,vic australia,
55619,1419081784298455042,1381214332114010114,vic australia,
55620,1419082311849582596,1667079373,vic australia,
55621,1419082362403528704,1667079373,vic australia,
55622,1419083563132014594,1392242182715707395,vic australia,
55623,1419083571164241920,2887713523,vic australia,
55624,1419084209042300928,1403650831031824386,vic australia,
55625,1419084359043194881,2887713523,vic australia,
55626,1419084553419780097,1403650831031824386,vic australia,
55627,1419084870886723586,1403650831031824386,vic australia,
55628,1419084899005263873,1667079373,vic australia,
55629,1418755036826411008,4015098912,vic australia,
55630,1418782946190712836,2887713523,vic australia,
55631,1418822894554128395,1125213026636845056,vic australia,
55632,1418736882087710721,1667079373,vic australia,
55633,1418755694375804939,2472410144,vic australia,
55634,1418747635570155525,201154248,vic australia,
55635,1418795052223057920,3165710186,vic australia,
55636,1418848193446563845,25402282,vic australia,
55638,1418874519817756672,201154248,vic australia,
55639,1418897495418097674,187889510,vic australia,
55640,1418957536678588418,26964952,vic australia,
55641,1418786392981655554,3165710186,vic australia,
55642,1418790934477639680,2949725970,vic australia,
55643,1418768965824696327,231141434,vic australia,
55644,1418770840401825796,231141434,vic australia,
55645,1418737913966194688,1026820581293871104,vic australia,
55646,1418807422827835395,1026820581293871104,vic australia,
55649,1418835214126694401,25402282,vic australia,
55650,1418848133568684036,25402282,vic australia,
55651,1418912810344591362,334676121,vic australia,
55652,1418782425396572160,1216344570646032384,vic australia,
55653,1418814270826024961,1216344570646032384,vic australia,
55654,1418964932356448258,1216344570646032384,vic australia,
55655,1418724991651123204,2887713523,vic australia,
55660,1418726937237749761,218400242,vic australia,
55661,1418733409149415424,1403650831031824386,vic australia,
55662,1418736933153296384,1667079373,vic australia,
55663,1418738415261024268,218400242,vic australia,
55664,1418739867253501956,270625329,vic australia,
55666,1418748813506797572,187889510,vic australia,
55667,1418761328215302149,2887713523,vic australia,
55668,1418766175060729856,26964952,vic australia,
55669,1418775056985911297,1667079373,vic australia,
55670,1418779543892992001,2887713523,vic australia,
55672,1418808413233061889,173006367,vic australia,
55673,1418813940885250060,1042272442603855872,vic australia,
55675,1418819448597794822,1304068770235727873,vic australia,
55676,1418821728747278336,1304068770235727873,vic australia,
55677,1418824011258212355,3284276550,vic australia,
55678,1418833947799302147,2887713523,vic australia,
55679,1418837669681979394,1381214332114010114,vic australia,
55680,1418842743745429509,1304068770235727873,vic australia,
55681,1418844592867262468,1304068770235727873,vic australia,
55682,1418844834824077314,3165710186,vic australia,
55683,1418847538581590016,1155994318600937480,vic australia,
55684,1418852778542346246,135005751,vic australia,
55685,1418858028552572932,33862575,vic australia,
55686,1418860617700679682,1304068770235727873,vic australia,
55689,1418865371554140161,26964952,vic australia,
55691,1418885620764659712,2472410144,vic australia,
55692,1418894856328409090,1029628208,vic australia,
55693,1418906543651688460,1381214332114010114,vic australia,
55694,1418910190888439810,1381214332114010114,vic australia,
55695,1418910463706947595,1381214332114010114,vic australia,
55696,1418946672227389446,1218660083300569089,vic australia,
55697,1419028784926232576,2356035715,vic australia,
55698,1419034072341417986,1403326192313200654,vic australia,
55699,1419053991615365120,102456444,vic australia,
55700,1419056379050876930,1667079373,vic australia,
55701,1419058231448461314,2887713523,vic australia,
55702,1419059314539388930,226052916,vic australia,
55703,1419065219939065859,152874095,vic australia,
55704,1419074996865961986,421552460,vic australia,
55707,1419084325593575427,1667079373,vic australia,
55708,1419084624584536069,1023491601409007618,vic australia,
63850,1418885062406332423,515236093,qld australia,
63862,1418724131600617477,1122123788991074305,qld australia,
63889,1418733378199638019,1294224466331893761,qld australia,
63893,1418734101540982788,1294224466331893761,qld australia,
63895,1418734298362834947,186638866,qld australia,
63897,1418734465359122437,3912879144,qld australia,
63906,1418736533280944129,17152143,qld australia,
63907,1418737004536205316,3912879144,qld australia,
63910,1418737715130953732,1427289150,qld australia,
63913,1418738963213209604,3912879144,qld australia,
63915,1418740503470690306,3912879144,qld australia,
63923,1418743943173328897,32312173,qld australia,
63924,1418744153559629829,3300579264,qld australia,
63928,1418745048762515458,48995964,qld australia,
63939,1418747556293578755,147082696,qld australia,
63950,1418749533769457666,3912879144,qld australia,
63952,1418749749298044928,3178080764,qld australia,
63964,1418751042645159938,3300579264,qld australia,
63971,1418752125081849861,3912879144,qld australia,
63976,1418752719242743809,3300579264,qld australia,
63979,1418753257321627652,3912879144,qld australia,
63981,1418753549349969920,848845453,qld australia,
63983,1418754068164476930,3300579264,qld australia,
63986,1418754859247947781,3300579264,qld australia,
63988,1418754963006574593,3300579264,qld australia,
63991,1418755295350718468,3300579264,qld australia,
64002,1418756897117663235,3300579264,qld australia,
64009,1418757203780009989,3300579264,qld australia,
64012,1418757482093060098,3300579264,qld australia,
64015,1418757848138358789,1357519379827552256,qld australia,
64019,1418758439707107328,1357519379827552256,qld australia,
64022,1418758804573876231,3300579264,qld australia,
64026,1418760467380461571,3300579264,qld australia,
64027,1418760796029423618,3300579264,qld australia,
64032,1418762500976177155,3300579264,qld australia,
64034,1418762946071515139,3300579264,qld australia,
64035,1418762959107497984,1357519379827552256,qld australia,
64036,1418763169397284869,3300579264,qld australia,
64040,1418763377518673923,1357519379827552256,qld australia,
64041,1418763547455021056,24105202,qld australia,
64042,1418763978268835843,767138536998916096,qld australia,
64048,1418764846313529345,320599663,qld australia,
64051,1418765679470120961,154030097,qld australia,
64055,1418767861040906243,1357519379827552256,qld australia,
64058,1418768414902870017,1357519379827552256,qld australia,
64059,1418768487657336835,3912879144,qld australia,
64069,1418770726480334854,315946012,qld australia,
64071,1418770946417070085,1238003429085044736,qld australia,
64072,1418771754038689801,154030097,qld australia,
64074,1418772621663952897,20999758,qld australia,
64079,1418772983410163714,3300579264,qld australia,
64080,1418773069041070091,3300579264,qld australia,
64084,1418773481051738114,3300579264,qld australia,
64090,1418775405503213571,3300579264,qld australia,
64094,1418776003246100482,3300579264,qld australia,
64095,1418776491450458113,4439725698,qld australia,
64104,1418778182719741952,384238457,qld australia,
64108,1418779597559058433,384238457,qld australia,
64111,1418780319419813888,384238457,qld australia,
64117,1418782498738163715,382939845,qld australia,
64120,1418783237069885442,1072846375,qld australia,
64141,1418788297401270272,17152143,qld australia,
64143,1418788783797923840,1347091814486953984,qld australia,
64144,1418788922595766274,154030097,qld australia,
64147,1418789894546100231,1347091814486953984,qld australia,
64149,1418790108614955008,76499157,qld australia,
64151,1418790525121941508,3256701571,qld australia,
64152,1418791306458017792,3256701571,qld australia,
64164,1418794199248474113,76499157,qld australia,
64168,1418795723013992456,1638003181,qld australia,
64169,1418795828009914372,1347091814486953984,qld australia,
64181,1418799414978752514,53324495,qld australia,
64197,1418801592195637250,1072846375,qld australia,
64200,1418801949101596675,1072846375,qld australia,
64245,1418812143001088002,186638866,qld australia,
64251,1418813641093177350,186638866,qld australia,
64253,1418813772383281162,186638866,qld australia,
64256,1418814065648934912,17152143,qld australia,
64259,1418814606869295104,17152143,qld australia,
64261,1418814820657209345,17152143,qld australia,
64271,1418816833629691905,586119441,qld australia,
64281,1418819067020988418,586119441,qld australia,
64282,1418819260655316996,276344418,qld australia,
64283,1418819348840558596,599715797,qld australia,
64284,1418819375629545478,276344418,qld australia,
64287,1418820281045594119,1357519379827552256,qld australia,
64290,1418821048699691010,32312173,qld australia,
64302,1418822261805568005,32312173,qld australia,
64313,1418824362656940036,3036128922,qld australia,
64315,1418824404239278083,2195424422,qld australia,
64322,1418825169691414531,599715797,qld australia,
64326,1418825301337968640,1410832372564598784,qld australia,
64329,1418825367633207301,1122123788991074305,qld australia,
64334,1418825939614670853,3036128922,qld australia,
64339,1418826221031501825,599715797,qld australia,
64351,1418827383918895104,154030097,qld australia,
64357,1418828224793038853,599715797,qld australia,
64363,1418828490170851328,4537081316,qld australia,
64396,1418831428939239424,4537081316,qld australia,
64402,1418832536256401409,2976169364,qld australia,
64419,1418835171755925508,852317652764606464,qld australia,
64428,1418836160311353345,852317652764606464,qld australia,
64429,1418836388393459712,53324495,qld australia,
64437,1418838826886303747,1072846375,qld australia,
64443,1418839535144869888,4537081316,qld australia,
64455,1418841025569714176,17152143,qld australia,
64461,1418841583349284869,4537081316,qld australia,
64474,1418844284510408707,767138536998916096,qld australia,
64477,1418844706021195777,16270055,qld australia,
64482,1418845791498690565,16270055,qld australia,
64484,1418846301391888392,53324495,qld australia,
64494,1418848039679283202,3088551770,qld australia,
64497,1418848238644432898,1347091814486953984,qld australia,
64519,1418853566551363594,4537081316,qld australia,
64524,1418854586744557583,262918454,qld australia,
64542,1418857876450430987,16270055,qld australia,
64547,1418858370098941955,16270055,qld australia,
64554,1418860461156622336,186638866,qld australia,
64569,1418864880401231876,2616677238,qld australia,
64631,1418878915188232193,117996152,qld australia,
64633,1418879322476191751,117996152,qld australia,
64639,1418882118105636869,3036128922,qld australia,
64640,1418882454392291329,3036128922,qld australia,
64647,1418885069574479873,288578141,qld australia,
64648,1418885443446321152,1085110282068754432,qld australia,
64653,1418886576516567047,1085110282068754432,qld australia,
64656,1418887348083994632,1085110282068754432,qld australia,
64662,1418890591601979393,186638866,qld australia,
64671,1418897469539246083,852317652764606464,qld australia,
64679,1418899722841083905,288578141,qld australia,
64692,1418904403365482504,2616677238,qld australia,
64710,1418911022581227520,991520085171830784,qld australia,
64712,1418911201141133314,991520085171830784,qld australia,
64717,1418912521084407827,1347091814486953984,qld australia,
64727,1418917940238426118,1347091814486953984,qld australia,
64729,1418920110149021699,3300579264,qld australia,
64732,1418920506405920786,3300579264,qld australia,
64745,1418925431521165320,3300579264,qld australia,
64751,1418927885075861519,3300579264,qld australia,
64755,1418930423342698509,602773488,qld australia,
64761,1418936867362328577,3300579264,qld australia,
64774,1418947460534312967,3300579264,qld australia,
64775,1418947740323794944,3300579264,qld australia,
64776,1418948100346023941,3300579264,qld australia,
64778,1418949257990656010,3300579264,qld australia,
64779,1418951058395652101,3300579264,qld australia,
64780,1418952437210271759,3300579264,qld australia,
64781,1418954536039890950,3300579264,qld australia,
64788,1418963425393315850,3300579264,qld australia,
64789,1418963959613435905,3300579264,qld australia,
64790,1418966039136804877,3300579264,qld australia,
64791,1418967100916387845,3300579264,qld australia,
64792,1418967286875107329,3300579264,qld australia,
64794,1418967761242447882,3300579264,qld australia,
64795,1418970307734478854,3300579264,qld australia,
64797,1418970982379884550,3300579264,qld australia,
64798,1418972001855737864,3300579264,qld australia,
64804,1418978064214773768,3300579264,qld australia,
64806,1418978426996895747,3300579264,qld australia,
64807,1418978711479611393,3912879144,qld australia,
64809,1418979611057156096,3912879144,qld australia,
64811,1418981977781383175,3300579264,qld australia,
64813,1418982583556362240,3300579264,qld australia,
64819,1418986797993009152,3300579264,qld australia,
64822,1418988739947290630,3300579264,qld australia,
64835,1419014955400060928,20742804,qld australia,
64849,1419033095983017984,1410832372564598784,qld australia,
64866,1419039111260774400,72547133,qld australia,
64892,1419045697878249472,1091103599063531520,qld australia,
64893,1419046335399882752,1091103599063531520,qld australia,
64908,1419050093282414593,4620033979,qld australia,
64910,1419051000694902784,53849163,qld australia,
64916,1419052958998614019,865729256,qld australia,
64924,1419055096197877761,72547133,qld australia,
64940,1419059631813365760,32312173,qld australia,
64948,1419061342909042690,1427289150,qld australia,
64963,1419063764393988099,262918454,qld australia,
64980,1419066197979500544,262918454,qld australia,
64989,1419067437111156740,2616677238,qld australia,
64990,1419067498486329346,17152143,qld australia,
65001,1419070659133513729,17152143,qld australia,
65013,1419073870460379138,2187376951,qld australia,
65017,1419074146659573761,72547133,qld australia,
65037,1419078273326227456,315946012,qld australia,
65038,1419078569200799744,315946012,qld australia,
65039,1419078750063366144,315946012,qld australia,
65069,1419083173510619136,3036128922,qld australia,
65073,1419084137021919233,3036128922,qld australia,
65088,1418817924702277633,1347091814486953984,qld australia,
65127,1418752317906591745,130427517,qld australia,
65128,1418752468855312385,130427517,qld australia,
65130,1418784743462563846,1347091814486953984,qld australia,
65134,1418914992158613506,76499157,qld australia,
65159,1418834585975197697,853262509,qld australia,
65195,1418733623096741888,186638866,qld australia,
65196,1418734677808934914,186638866,qld australia,
65198,1418740793804689408,3912879144,qld australia,
65205,1418750413768073216,3912879144,qld australia,
65208,1418753536192516098,3300579264,qld australia,
65211,1418755443640340480,3300579264,qld australia,
65212,1418755756338253832,3300579264,qld australia,
65218,1418759112188338185,3300579264,qld australia,
65219,1418761359219560450,3300579264,qld australia,
65252,1418819288178302978,1357519379827552256,qld australia,
65272,1418839706742059008,17152143,qld australia,
65309,1418898058012676096,4897638407,qld australia,
65316,1418930083176222723,602773488,qld australia,
65319,1418947835924553739,3300579264,qld australia,
65320,1418953360930115588,1347091814486953984,qld australia,
65321,1418965443063296005,1137728854598963200,qld australia,
65324,1418980740570701832,3300579264,qld australia,
65325,1418983231219773447,3300579264,qld australia,
65326,1418998170894278656,3300579264,qld australia,
65336,1419053458569629696,2386280899,qld australia,
65341,1419064871920934914,1247318337912070144,qld australia,
65352,1419083739032813568,72547133,qld australia,
65353,1418773629437812738,145563242,qld australia,
65354,1418810697996251145,145563242,qld australia,
65355,1418826052512718859,145563242,qld australia,
65356,1418857769151746051,145563242,qld australia,
67577,1418728554217443330,875571010585509892,sa australia,
67578,1418730846916288512,1098142521463517184,sa australia,
67580,1418742009402064901,2914171452,sa australia,
67581,1418748207799013377,484667904,sa australia,
67582,1418757828731301888,792638371608662016,sa australia,
67583,1418760042019397634,18715935,sa australia,
67584,1418761327451906049,18715935,sa australia,
67585,1418763181002936321,792638371608662016,sa australia,
67586,1418763498423652355,1175532825887379457,sa australia,
67588,1418771454452125699,779073107210285056,sa australia,
67589,1418792426555199490,779073107210285056,sa australia,
67590,1418793218993442819,811009490543726595,sa australia,
67592,1418812463491993600,20487011,sa australia,
67593,1418815976020324359,932864742179225600,sa australia,
67597,1418824729415372802,20487011,sa australia,
67598,1418824962173849600,1314836276336455685,sa australia,
67601,1418828396512088073,20487011,sa australia,
67602,1418833582127255552,271374786,sa australia,
67607,1418837432108265473,271374786,sa australia,
67608,1418838224433262592,271374786,sa australia,
67609,1418840604205883399,271374786,sa australia,
67610,1418841140003016708,308950221,sa australia,
67611,1418841689414946821,271374786,sa australia,
67612,1418843159375843332,271374786,sa australia,
67613,1418843233552117762,271374786,sa australia,
67615,1418844403733512193,271374786,sa australia,
67617,1418844968005902348,271374786,sa australia,
67618,1418845415517085702,271374786,sa australia,
67619,1418845939863891968,271374786,sa australia,
67620,1418846376398573571,271374786,sa australia,
67621,1418847681489817601,271374786,sa australia,
67622,1418848012785307654,271374786,sa australia,
67623,1418848800341479435,271374786,sa australia,
67624,1418849442128703499,271374786,sa australia,
67625,1418850282721656832,271374786,sa australia,
67626,1418850796389781510,271374786,sa australia,
67630,1418869782078758912,2582197376,sa australia,
67631,1418870745090957323,2582197376,sa australia,
67632,1418873907982086156,271374786,sa australia,
67633,1418874501509562374,271374786,sa australia,
67634,1418875179363676162,271374786,sa australia,
67636,1418875711683764233,271374786,sa australia,
67637,1418875838414610437,271374786,sa australia,
67638,1418875957130190853,271374786,sa australia,
67640,1418876543233925125,271374786,sa australia,
67641,1418876729712648199,271374786,sa australia,
67642,1418876942544220167,271374786,sa australia,
67643,1418877267745427456,271374786,sa australia,
67644,1418877398746079247,271374786,sa australia,
67645,1418877507575627785,271374786,sa australia,
67648,1418878360395059204,271374786,sa australia,
67649,1418878554935283730,271374786,sa australia,
67650,1418878698636328963,271374786,sa australia,
67652,1418879723325857792,271374786,sa australia,
67653,1418880672282955782,1077187563268407297,sa australia,
67655,1418882015429017604,271374786,sa australia,
67656,1418884145229434880,2914171452,sa australia,
67657,1418885858862772224,271374786,sa australia,
67658,1418886645097680898,271374786,sa australia,
67659,1418890130924916742,271374786,sa australia,
67660,1418892034522460166,271374786,sa australia,
67661,1418893761950715906,271374786,sa australia,
67662,1418894115073298442,271374786,sa australia,
67663,1418894787697168395,271374786,sa australia,
67667,1418900865327542281,271374786,sa australia,
67668,1418901352021901312,271374786,sa australia,
67670,1418904885161041929,3011107820,sa australia,
67672,1418905100261724164,3011107820,sa australia,
67678,1418915915991855108,980796004814405633,sa australia,
67679,1418920740250923010,271374786,sa australia,
67680,1418922054942961673,271374786,sa australia,
67683,1418925870216007681,20487011,sa australia,
67688,1418933853209645061,1318022203,sa australia,
67689,1418934860140322818,1049928554140590081,sa australia,
67690,1418941390579539975,271374786,sa australia,
67691,1418943169908125705,271374786,sa australia,
67692,1418943580996001798,271374786,sa australia,
67693,1418946493524979725,271374786,sa australia,
67694,1418947291055104009,271374786,sa australia,
67695,1418950264560754700,1318022203,sa australia,
67696,1418969201205780489,56052935,sa australia,
67699,1419070349497405441,306754622,sa australia,
67702,1419078980343275529,875571010585509892,sa australia,
67704,1419083313801613314,1318022203,sa australia,
67710,1418816687076519947,18715935,sa australia,
67712,1418738395522625536,18715935,sa australia,
67714,1418851184379580418,271374786,sa australia,
67715,1418870175940714498,2582197376,sa australia,
67716,1418912805579862024,1077187563268407297,sa australia,
69601,1418841432832581633,287488257,wa australia,
69602,1418841884076740612,287488257,wa australia,
69603,1418726327050391555,295028776,wa australia,
69604,1418728697532542981,106465929,wa australia,
69605,1418729705558056967,106465929,wa australia,
69606,1418731123832614913,106465929,wa australia,
69607,1418732715671707653,106465929,wa australia,
69608,1418734743978315776,276827565,wa australia,
69609,1418738539001303048,2292597247,wa australia,
69610,1418740103409594373,276827565,wa australia,
69611,1418740285031411717,106465929,wa australia,
69612,1418751893828894722,295028776,wa australia,
69613,1418753063435718657,106465929,wa australia,
69614,1418755461734559747,106465929,wa australia,
69615,1418761935613415425,43283201,wa australia,
69616,1418763712622563333,1284917760,wa australia,
69617,1418763986149863429,2979486932,wa australia,
69618,1418764307152605188,2235255073,wa australia,
69619,1418764801463885827,2235255073,wa australia,
69620,1418767803000102914,1153801554505302016,wa australia,
69621,1418768379582861312,2863699748,wa australia,
69622,1418772215961640961,2979486932,wa australia,
69623,1418772647467388932,558189097,wa australia,
69624,1418774009680859140,18420196,wa australia,
69625,1418775918269526017,106465929,wa australia,
69626,1418776098981113861,106465929,wa australia,
69627,1418784283016056837,728416079966396416,wa australia,
69629,1418788717980905479,276827565,wa australia,
69630,1418788927897432068,563615572,wa australia,
69631,1418790753518505985,276827565,wa australia,
69632,1418795358000451588,388649406,wa australia,
69633,1418798983476957185,1283885249458352128,wa australia,
69634,1418799323329048584,1283885249458352128,wa australia,
69635,1418802552116715522,426340793,wa australia,
69636,1418811163597475841,37842736,wa australia,
69637,1418815385793662986,37842736,wa australia,
69638,1418817768925929478,426340793,wa australia,
69639,1418831357799763968,1284917760,wa australia,
69640,1418832199906959360,1284917760,wa australia,
69641,1418833013052518400,1284917760,wa australia,
69642,1418836457704214528,2863699748,wa australia,
69643,1418837773675597832,3024513774,wa australia,
69645,1418840894418169858,791285077,wa australia,
69646,1418842208640372743,979253522645446657,wa australia,
69647,1418842793766756362,1373551570395164674,wa australia,
69648,1418852572593627144,791285077,wa australia,
69649,1418856852218171400,2436987079,wa australia,
69650,1418857770045120519,2292597247,wa australia,
69651,1418860725414633480,1373551570395164674,wa australia,
69652,1418864448228495361,3309461114,wa australia,
69653,1418868519886860297,3024513774,wa australia,
69654,1418868888004141060,3024513774,wa australia,
69655,1418873680071958528,2975521890,wa australia,
69656,1418875211630452744,276827565,wa australia,
69657,1418876532014071808,1184636891548635136,wa australia,
69658,1418880913707094019,2979486932,wa australia,
69659,1418881360849248262,2979486932,wa australia,
69660,1418884717538127883,2979486932,wa australia,
69661,1418887010740281354,3024513774,wa australia,
69662,1418888195954053121,3024513774,wa australia,
69663,1418889317175418888,852207218,wa australia,
69664,1418890280699375624,852207218,wa australia,
69665,1418891420476248070,43283201,wa australia,
69666,1418893724537475085,3024513774,wa australia,
69667,1418894144244703232,3024513774,wa australia,
69668,1418894691152637958,3024513774,wa australia,
69669,1418897293718310912,295028776,wa australia,
69670,1418900707428737033,314297167,wa australia,
69671,1418902968548663300,852207218,wa australia,
69672,1418903091475271681,3024513774,wa australia,
69673,1418904023546142727,3024513774,wa australia,
69674,1418905001049604107,3024513774,wa australia,
69675,1418907289118027782,3024513774,wa australia,
69676,1418907517216821258,3024513774,wa australia,
69677,1418908352151707649,295028776,wa australia,
69678,1418909998630031369,852207218,wa australia,
69679,1418911236335575050,852207218,wa australia,
69680,1418914206846443546,555307725,wa australia,
69681,1418917892305952785,3208000618,wa australia,
69682,1418927030717108231,1189452025781575680,wa australia,
69683,1418929977404403712,563615572,wa australia,
69685,1418952836629635091,2307583382,wa australia,
69686,1418952867763851270,187889797,wa australia,
69687,1418958100858474496,1089620598714781696,wa australia,
69688,1418999087228231682,852207218,wa australia,
69689,1418999882338246656,852207218,wa australia,
69690,1419022464642818050,2979486932,wa australia,
69691,1419046646004871169,43283201,wa australia,
69692,1419046813093437443,852207218,wa australia,
69693,1419050938455584773,1378611504270897153,wa australia,
69696,1419084445311660035,106465929,wa australia,
69697,1418851510994223105,847227105477656577,wa australia,
69698,1418799965355315204,1283885249458352128,wa australia,
69699,1418851604028080138,2776068559,wa australia,
69700,1418890118040018952,43283201,wa australia,
69701,1418893328402325510,2776068559,wa australia,
69702,1418917627200774144,3208000618,wa australia,
71406,1418724479375609860,2396932903,tas australia,
71407,1418724962265829377,2396932903,tas australia,
71408,1418726052617101313,790727936,tas australia,
71409,1418726103229759490,3701443213,tas australia,
71410,1418726886792843267,1005565193844191232,tas australia,
71411,1418727390881013761,2396932903,tas australia,
71412,1418738933442043912,2396932903,tas australia,
71413,1418741517011673090,3059148835,tas australia,
71414,1418744029341097985,1005565193844191232,tas australia,
71415,1418745137526566915,2396932903,tas australia,
71416,1418747351431204870,2396932903,tas australia,
71417,1418748811359375362,2396932903,tas australia,
71418,1418751290109095936,986277960,tas australia,
71419,1418751617092907008,986277960,tas australia,
71420,1418753720171466758,355838462,tas australia,
71421,1418780191057272832,328319883,tas australia,
71422,1418782117064962051,1648923450,tas australia,
71423,1418814390606962693,1648923450,tas australia,
71424,1418814748603207680,357971706,tas australia,
71425,1418829780145909762,1293028396016914433,tas australia,
71426,1418829838777978887,357971706,tas australia,
71427,1418833440888090624,1293028396016914433,tas australia,
71428,1418834609186295809,50572742,tas australia,
71429,1418835631040466944,3701443213,tas australia,
71430,1418836215856603139,3701443213,tas australia,
71431,1418838871610208259,1293028396016914433,tas australia,
71432,1418839936673976327,357971706,tas australia,
71433,1418850818179178498,357971706,tas australia,
71434,1418856560332349441,1648923450,tas australia,
71435,1418858015248289801,1648923450,tas australia,
71436,1418858974275854344,1648923450,tas australia,
71437,1418862952241827840,1648923450,tas australia,
71438,1418863212594876419,1648923450,tas australia,
71439,1418882917581864960,1648923450,tas australia,
71440,1418889338176344067,790727936,tas australia,
71442,1418899434558083074,1121591957485023232,tas australia,
71443,1418909413050626056,24174013,tas australia,
71444,1418924734218113025,1293028396016914433,tas australia,
71445,1418925248683122699,1293028396016914433,tas australia,
71446,1418926146700419079,1293028396016914433,tas australia,
71447,1418926869114720259,1293028396016914433,tas australia,
71448,1418977598961602575,355838462,tas australia,
71449,1418980906623176715,355838462,tas australia,
71450,1418985139841941505,355838462,tas australia,
71451,1418986019219808258,355838462,tas australia,
71452,1418986482262478851,355838462,tas australia,
71453,1418989109788434433,355838462,tas australia,
71454,1418992455374893056,355838462,tas australia,
71455,1418993516475162624,355838462,tas australia,
71456,1418994108199149568,355838462,tas australia,
71458,1419005156994084864,355838462,tas australia,
71459,1419032748006645761,1648923450,tas australia,
71460,1419035739468177408,1648923450,tas australia,
71461,1419036789096947719,1648923450,tas australia,
71462,1419037160917721088,1648923450,tas australia,
71463,1419038052328960002,1648923450,tas australia,
71464,1419038437857013769,1648923450,tas australia,
71465,1419039530695331840,1648923450,tas australia,
71466,1419041013725745157,1648923450,tas australia,
71467,1419051120933040128,3701443213,tas australia,
71468,1419052990137192462,2396932903,tas australia,
71469,1419056988734976006,2396932903,tas australia,
71470,1419060594519412737,357971706,tas australia,
71471,1419061071730540547,2396932903,tas australia,
71472,1419071722066571267,2396932903,tas australia,
71473,1419072767467479045,2396932903,tas australia,
71474,1419079574785118208,600018477,tas australia,
71476,1418748459885023236,986277960,tas australia,
71477,1418749342060449792,986277960,tas australia,
71479,1419052955940974593,3701443213,tas australia,
71480,1419059936449896451,2396932903,tas australia,
71681,1418748857991581696,130578523,nt australia,
71682,1418755498111762434,1215945336633602048,nt australia,
71683,1418813949856858115,1215945336633602048,nt australia,
71684,1418852867092402180,41559208,nt australia,
71685,1418857225116921864,1134202228493803520,nt australia,
71686,1418866871961538562,1215945336633602048,nt australia,
71687,1418887364232024067,4243616772,nt australia,
71688,1418889622004944899,32663355,nt australia,
71849,1418748546686222338,76902111,act australia,
71850,1418749243779555329,76902111,act australia,
71851,1418751156352782338,216226689,act australia,
71852,1418867825356296206,60044835,act australia,
72388,1419190511617798148,534947330,australia,
72389,1419194359166103552,3632637253,australia,
72390,1419209219866185736,16851670,australia,
72391,1419225940178079745,1302846339617681408,australia,
72392,1419227211450576899,1110123649833422848,australia,
72393,1419227683905359872,1110123649833422848,australia,
72394,1419256768752865284,2202762882,australia,
72395,1419265962663051265,1290459144521224194,australia,
72396,1419266623798603778,1418182766131175427,australia,
72397,1419324020428730376,890111468875677697,australia,
72398,1419352769203367936,1377617451085598721,australia,
72399,1419363910847766531,1307726290317914117,australia,
72400,1419373878283931650,1349321013717213184,australia,
72401,1419432183752626176,836119507173154816,australia,
72402,1419145901570883585,940868397528698880,australia,
72403,1419243129853530114,1230517597893992450,australia,
72404,1419186972329857025,1120514928824086528,australia,
72405,1419365378749239302,1285239497425399813,australia,
72406,1419408091175473153,16851670,australia,
72407,1419136572662849539,3031413449,nsw australia,
72408,1419410405483417601,1297794151509975040,nsw australia,
72410,1419129573040529409,1572109928,nsw australia,
72414,1419087308054175747,20954511,nsw australia,
72415,1419087357202944003,28888724,nsw australia,
72421,1419088910425022465,1003624135594074112,nsw australia,
72424,1419089657120256001,932564837477085184,nsw australia,
72429,1419091378127065097,38415875,nsw australia,
72435,1419098605302935553,736413146,nsw australia,
72440,1419100467603251212,1378483406992928769,nsw australia,
72441,1419100692493398019,294907841,nsw australia,
72442,1419101376701878274,294907841,nsw australia,
72444,1419102726911270913,984447324,nsw australia,
72446,1419103023662465026,984447324,nsw australia,
72447,1419103579105755139,736413146,nsw australia,
72448,1419105282953682947,885067023121862657,nsw australia,
72449,1419105756033339395,18422043,nsw australia,
72450,1419106017728634884,304177721,nsw australia,
